,sample_name,legend,xmin,ymin,width,height
0,graph1778.png,"['e', 'V', 'anagraph', 'chincough']",768,176,85,77
0,graph1779.png,"['x', 'w', 'acomia']",777,117,70,47
0,graph1780.png,"['mainprising', 'gloomingly', 'applique']",461,230,92,47
0,graph1781.png,"['barricados', 'wardenry', 'heathenesse']",749,246,97,47
0,graph1782.png,"['D', 'jolterheadedness', 'endearedly']",434,244,119,47
0,graph1783.png,['cabrie'],792,195,65,32
0,graph1784.png,['pseudoleukemic'],419,277,114,17
0,graph1785.png,"['v', 'blowzing']",142,134,78,32
0,graph1786.png,['aldebaranium'],727,190,102,17
0,graph1787.png,['groutnoll'],758,192,78,17
0,graph1788.png,['praecordial'],754,130,90,17
0,graph1789.png,"['Z', 'sharkskin', 'flowmanostat']",442,123,101,62
0,graph1790.png,"['T', 'breards']",129,245,72,47
0,graph1791.png,"['chinchy', 'unbewildering', 'submaxillary']",745,129,104,47
0,graph1792.png,"['spinsterishly', 'overfrustration']",432,121,108,32
0,graph1793.png,"['O', 'a', 'splayfeet']",128,175,80,62
0,graph1794.png,"['S', 'v', 'vug']",473,230,53,62
0,graph1795.png,"['m', 'y', 'grind', 'unpreventiveness']",708,159,122,77
0,graph1796.png,"['B', 'superinstitution', 'interrogatingly', 'phonogrammatic']",434,211,118,77
0,graph1797.png,['ham'],142,209,56,17
0,graph1798.png,"['unreturningly', 'weigelite']",752,122,101,32
0,graph1799.png,"['corectomy', 'chukkars']",465,236,86,47
0,graph1800.png,['timeservingness'],421,264,115,32
0,graph1801.png,"['overderisively', 'collegiately']",451,136,103,47
0,graph1802.png,"['verminicidal', 'scrubs']",428,133,94,32
0,graph1803.png,"['H', 'contractable']",144,246,96,47
0,graph1804.png,"['V', 'h', 'onlookers']",132,131,82,47
0,graph1805.png,"['imprested', 'nanpie', 'ballonne', 'baginda']",748,216,84,62
0,graph1806.png,"['t', 's', 'a', 'etoffe']",138,176,63,62
0,graph1807.png,"['naemorhedus', 'kvah']",153,263,102,32
0,graph1808.png,['locutories'],127,125,82,17
0,graph1809.png,['irreducible'],754,274,86,17
0,graph1810.png,"['F', 'e', 'unforested']",764,175,87,62
0,graph1811.png,"['j', 'argosies']",757,179,75,47
0,graph1812.png,"['k', 'H', 'canarium', 'khedivate']",162,176,83,62
0,graph1813.png,"['M', 'V', 'H', 'bylining']",471,206,73,77
0,graph1814.png,"['X', 'nonallegoric', 'semimild']",755,178,95,47
0,graph1815.png,"['L', 'f', 'magyar', 'monitorially']",453,228,93,62
0,graph1816.png,"['k', 'neoneds', 'casasia']",143,231,76,62
0,graph1817.png,"['h', 'guerinet']",767,182,76,32
0,graph1818.png,"['dastards', 'undervegetation', 'entopterygoid']",736,168,116,62
0,graph1819.png,['commingling'],746,137,98,32
0,graph1820.png,['caching'],768,126,73,17
0,graph1821.png,"['X', 'W', 'louvres', 'galleriidae']",136,179,86,62
0,graph1822.png,"['militias', 'preexplode']",141,122,89,47
0,graph1823.png,"['p', 'W', 'U', 'trombonists']",451,234,93,62
0,graph1824.png,"['mysticality', 'tallols']",459,248,88,32
0,graph1825.png,"['m', 'autonephrectomy', 'rheiformes']",438,239,121,47
0,graph1826.png,"['anoperineal', 'belligerent', 'sapo']",149,136,93,47
0,graph1827.png,"['advocate', 'misfiles', 'bensel']",153,129,80,62
0,graph1828.png,"['k', 'n', 'seismochronograph']",133,232,131,62
0,graph1829.png,['besquirt'],122,192,75,17
0,graph1830.png,"['kosteletzkya', 'kurmburra', 'bestraw', 'toughish']",438,230,95,62
0,graph1831.png,"['I', 'sinsion']",765,183,69,47
0,graph1832.png,"['A', 'zestiest', 'choledochostomy']",143,120,120,62
0,graph1833.png,"['C', 'W', 'O', 'interlay']",764,157,72,77
0,graph1834.png,"['fetologies', 'outstaring']",149,238,85,47
0,graph1835.png,"['aneuploid', 'ungirlishly', 'litotes', 'hyle']",761,127,85,77
0,graph1836.png,"['V', 'g', 'dichasia', 'intaglios']",752,230,76,62
0,graph1837.png,"['u', 'nazaritic', 'denaturalizing']",158,181,105,62
0,graph1838.png,['intersshot'],157,201,84,17
0,graph1839.png,"['h', 'reselecting']",754,194,89,32
0,graph1840.png,"['X', 'slinging']",774,246,73,47
0,graph1841.png,"['u', 'O', 'g', 'curries']",475,133,68,62
0,graph1842.png,"['t', 'Q', 'apothesis', 'disassemble']",164,223,95,62
0,graph1843.png,"['o', 's', 'N', 'tertiaries']",764,199,79,77
0,graph1844.png,"['bollito', 'revenged']",132,121,81,32
0,graph1845.png,"['R', 'pseudofilarian']",741,137,104,32
0,graph1846.png,"['k', 'morbidness', 'uneloped']",738,234,92,47
0,graph1847.png,"['b', 'c', 'pleb', 'thousandweight']",735,130,113,77
0,graph1848.png,"['z', 'nonmicroscopically', 'gonadotrope', 'stylers']",155,117,128,77
0,graph1849.png,"['H', 'chinse', 'digeny', 'jurata']",152,216,68,77
0,graph1850.png,"['x', 'C', 'c', 'cockneyland']",763,187,96,62
0,graph1851.png,[],,,,
0,graph1852.png,"['n', 'U', 'cloques']",469,128,72,47
0,graph1853.png,"['jarls', 'fittily']",473,130,61,47
0,graph1854.png,"['meningorhachidian', 'nitrosochloride', 'frigolabile', 'granddaughters']",704,161,129,77
0,graph1855.png,['suprarenine'],747,268,93,17
0,graph1856.png,"['A', 'H', 'cutlets', 'glinting']",455,221,71,62
0,graph1857.png,"['Q', 'erubescence', 'subfractional', 'arachnidism']",745,164,98,77
0,graph1858.png,"['f', 'pneumocentesis', 'larine']",728,218,115,62
0,graph1859.png,"['r', 'chlorprophenpyridamine']",152,124,155,47
0,graph1860.png,['reviolation'],116,256,86,32
0,graph1861.png,"['divinize', 'internationalist']",157,120,109,47
0,graph1862.png,[],,,,
0,graph1863.png,['boastive'],760,266,76,17
0,graph1864.png,"['k', 'r', 'panoistic', 'dolorifuge']",147,135,84,77
0,graph1865.png,"['perfunctoriness', 'hepatical', 'procreation']",432,121,111,62
0,graph1866.png,['crankily'],142,206,73,17
0,graph1867.png,"['G', 'P', 'B', 'lymphoprotease']",716,183,114,62
0,graph1868.png,"['decoic', 'beguard', 'holograms']",768,240,86,47
0,graph1869.png,"['scratchiness', 'neoplasma', 'overseamer']",746,184,96,62
0,graph1870.png,"['F', 'allowed', 'overjoyfully']",739,179,91,47
0,graph1871.png,['guanacos'],138,132,82,32
0,graph1872.png,['maugre'],786,254,72,32
0,graph1873.png,"['J', 'overhand', 'heliotropin']",762,222,87,62
0,graph1874.png,"['o', 'l', 'nontestamentary', 'unmeliorated']",156,137,119,77
0,graph1875.png,"['conjurors', 'terceron', 'stantibus', 'enverdure']",759,206,85,77
0,graph1876.png,"['b', 'w', 'l', 'kophs']",458,219,63,62
0,graph1877.png,[],,,,
0,graph1878.png,"['J', 'w', 'r', 'haidan']",443,144,68,77
0,graph1879.png,"['S', 'campsites']",154,135,85,47
0,graph1880.png,"['u', 'detractiveness']",730,174,107,47
0,graph1881.png,"['unspookish', 'spits', 'headpins', 'monoester']",749,183,90,62
0,graph1882.png,"['a', 'S', 'amerinds']",750,119,80,47
0,graph1883.png,"['e', 'boltcutter', 'cinematic']",777,188,83,47
0,graph1884.png,"['roading', 'palaeoclimatologist', 'unwinded', 'misy']",709,219,130,62
0,graph1885.png,"['t', 'childless']",752,193,88,47
0,graph1886.png,"['anticogitative', 'proteranthy']",151,129,102,47
0,graph1887.png,"['g', 'mediterraneous', 'mistressly']",435,233,112,62
0,graph1888.png,"['saturability', 'unsceptically']",147,200,99,32
0,graph1889.png,['smite'],455,127,72,32
0,graph1890.png,"['retrousse', 'egally']",756,130,80,47
0,graph1891.png,['rewaking'],762,201,79,17
0,graph1892.png,"['besanctify', 'dohter', 'hooroosh', 'mahoes']",458,124,85,77
0,graph1893.png,"['poularde', 'nonegotistically', 'censorian']",742,164,112,62
0,graph1894.png,['ophrys'],127,133,77,32
0,graph1895.png,['briner'],784,263,64,17
0,graph1896.png,"['l', 'waggons']",773,190,78,47
0,graph1897.png,"['ogboni', 'savableness', 'bene', 'nuncioship']",437,124,95,62
0,graph1898.png,"['dismortgage', 'beni']",738,183,96,32
0,graph1899.png,"['B', 'K', 'k', 'mafficking']",454,199,86,77
0,graph1900.png,"['spitkid', 'endotheliomas']",724,119,107,47
0,graph1901.png,"['opisthophagic', 'simpliciter', 'obscured']",756,178,103,47
0,graph1902.png,['acridophagus'],454,248,101,32
0,graph1903.png,"['v', 'ethiodide']",445,122,80,32
0,graph1904.png,"['j', 'R', 'wotteth']",763,167,72,62
0,graph1905.png,['twaes'],443,130,66,32
0,graph1906.png,"['Y', 'attorned']",770,131,76,32
0,graph1907.png,"['s', 'W', 'allegation']",152,124,83,47
0,graph1908.png,"['L', 'dolomitising', 'parine']",743,214,94,62
0,graph1909.png,"['Z', 'b', 'portamenti', 'masticatory']",456,123,93,62
0,graph1910.png,['sulfarsenite'],443,253,92,32
0,graph1911.png,"['G', 'R', 'familiarised']",463,112,92,62
0,graph1912.png,['outsonet'],782,248,78,32
0,graph1913.png,['paraphysate'],756,206,96,17
0,graph1914.png,"['K', 'f', 'swizzlers']",468,222,78,62
0,graph1915.png,"['s', 'preempting']",747,260,91,32
0,graph1916.png,['canavalin'],434,126,82,32
0,graph1917.png,['hydroxides'],147,133,88,17
0,graph1918.png,"['A', 'j', 'superformidableness']",699,186,137,47
0,graph1919.png,"['E', 'jaunting', 'collotypic', 'cookbook']",762,117,81,62
0,graph1920.png,"['counterintuitive', 'francize']",721,259,112,32
0,graph1921.png,"['yarr', 'unceasingly', 'acridid']",156,138,93,47
0,graph1922.png,[],,,,
0,graph1923.png,['bashara'],443,129,74,17
0,graph1924.png,"['rehospitalizing', 'disqualifies', 'panaches']",735,178,106,62
0,graph1925.png,"['n', 'p', 'B', 'myoneure']",756,172,84,77
0,graph1926.png,"['pseudoerysipelatous', 'undestructibly']",710,186,136,32
0,graph1927.png,"['j', 'runround', 'foochow', 'preregisters']",158,228,93,62
0,graph1928.png,"['P', 'ternately', 'immortally', 'submersing']",739,172,92,77
0,graph1929.png,"['B', 'chapleted']",765,125,83,47
0,graph1930.png,[],,,,
0,graph1931.png,"['pliableness', 'bulkiness']",748,126,90,32
0,graph1932.png,"['W', 'noncommercially', 'instructorship', 'julio']",154,173,118,62
0,graph1933.png,"['H', 'p', 'X', 'good']",140,233,58,62
0,graph1934.png,"['unrelishing', 'redbricks', 'friending']",148,178,89,47
0,graph1935.png,['bashing'],764,255,73,32
0,graph1936.png,"['w', 'R', 'D', 'toboggans']",749,216,86,77
0,graph1937.png,"['W', 'x', 'U', 'unsubmergible']",446,217,108,62
0,graph1938.png,"['Z', 'V', 'unawarely', 'playwork']",752,181,85,62
0,graph1939.png,['standish'],132,190,101,32
0,graph1940.png,"['U', 'X', 'f', 'tumor']",794,117,64,62
0,graph1941.png,"['P', 'U', 'bitterish', 'clayed']",156,137,75,77
0,graph1942.png,[],,,,
0,graph1943.png,"['nigrescent', 'whangees', 'tutler']",761,178,86,47
0,graph1944.png,"['ladyfingers', 'lechosa', 'unidactyl']",752,172,89,62
0,graph1945.png,['alette'],139,195,63,32
0,graph1946.png,"['alloquy', 'ossiculated']",456,134,90,32
0,graph1947.png,['baldakin'],774,269,76,17
0,graph1948.png,['interreign'],152,184,82,32
0,graph1949.png,"['caulker', 'unexciting', 'polymerization', 'polymolecular']",137,230,107,62
0,graph1950.png,"['provocativeness', 'misgo']",722,181,114,47
0,graph1951.png,"['concentralization', 'deafforestation', 'nonretractation', 'sorrels']",719,209,119,77
0,graph1952.png,['zymological'],738,140,92,17
0,graph1953.png,['myricas'],786,257,73,32
0,graph1954.png,"['n', 'liquidizing', 'chesty']",746,183,84,62
0,graph1955.png,"['f', 'bursiculate']",150,136,89,32
0,graph1956.png,"['V', 'Q', 'recrank', 'overravish']",133,232,86,62
0,graph1957.png,"['I', 'bombasine']",765,135,89,32
0,graph1958.png,"['i', 'jovicentrical', 'manipulability']",154,118,104,62
0,graph1959.png,"['tilted', 'uncollectable', 'dolomitising', 'ancylostome']",150,202,100,77
0,graph1960.png,[],,,,
0,graph1961.png,[],,,,
0,graph1962.png,"['last', 'lawter', 'dreamtime', 'metatarsale']",434,205,94,77
0,graph1963.png,"['y', 'l', 'fixed', 'uhtensang']",744,119,87,62
0,graph1964.png,"['R', 'rancor', 'superhigh', 'polyphenolic']",762,182,97,77
0,graph1965.png,"['mystics', 'bathochromatism']",153,129,121,47
0,graph1966.png,"['C', 'samotherium', 'battery']",749,139,100,47
0,graph1967.png,[],,,,
0,graph1968.png,['editress'],762,120,73,17
0,graph1969.png,"['dolefish', 'rallyings', 'dorsoposterior', 'naugahyde']",441,206,105,77
0,graph1970.png,"['W', 'orthographising']",734,252,112,32
0,graph1971.png,['enfamish'],760,116,80,32
0,graph1972.png,[],,,,
0,graph1973.png,"['undergod', 'emuscation']",768,258,92,32
0,graph1974.png,"['unconciliated', 'unshelling']",141,127,100,47
0,graph1975.png,['oximetric'],769,262,80,32
0,graph1976.png,[],,,,
0,graph1977.png,"['O', 'transilluminate', 'indubitable']",427,234,109,62
0,graph1978.png,"['anaclastics', 'servitorship', 'impatience', 'morrenian']",753,227,92,62
0,graph1979.png,"['Z', 'charuk', 'shannon', 'hypercyanotic']",434,234,104,62
0,graph1980.png,"['resun', 'yallaer']",461,242,68,47
0,graph1981.png,['frouzy'],446,127,65,32
0,graph1982.png,['scenist'],784,199,69,17
0,graph1983.png,"['Y', 'B', 'b', 'pipelike']",775,169,73,62
0,graph1984.png,[],,,,
0,graph1985.png,['enchasing'],761,271,85,17
0,graph1986.png,['falconer'],131,195,74,17
0,graph1987.png,"['L', 'm', 'exocycloida']",148,245,92,47
0,graph1988.png,['torses'],138,128,65,17
0,graph1989.png,['sexenary'],755,123,79,17
0,graph1990.png,"['kiddier', 'tribuna']",749,186,106,47
0,graph1991.png,[],,,,
0,graph1992.png,"['C', 'saccharase', 'nonvirginal']",146,132,90,62
0,graph1993.png,['brailling'],769,259,74,17
0,graph1994.png,"['q', 'U', 'onca']",780,172,58,47
0,graph1995.png,"['pickpocket', 'ideal', 'barbadoes', 'anyhow']",145,134,87,62
0,graph1996.png,"['O', 'impapyrate', 'archknave']",137,128,91,62
0,graph1997.png,"['E', 'h', 'twaddledom']",757,127,95,47
0,graph1998.png,"['h', 'cavaliere', 'epiphytes', 'merk']",449,116,83,77
0,graph1999.png,"['gelees', 'foreshift', 'restrictively']",148,245,92,47
0,graph2000.png,['counterpoised'],732,128,104,32
0,graph2001.png,"['lammergeyer', 'reiteration']",433,252,100,32
0,graph2002.png,"['p', 'U', 'uncolouredly', 'nonamorousness']",719,221,118,62
0,graph2003.png,"['a', 'K', 'oversizing']",762,240,84,47
0,graph2004.png,"['x', 'spending']",442,244,79,32
0,graph2005.png,['votaress'],754,197,76,17
0,graph2006.png,['oscinine'],778,120,75,32
0,graph2007.png,['prohibitive'],767,270,87,17
0,graph2008.png,[],,,,
0,graph2009.png,"['Y', 'w', 'stickum', 'goldsmithery']",734,214,99,77
0,graph2010.png,"['hypodiastole', 'extraparietal']",743,260,98,32
0,graph2011.png,"['bombsight', 'foreshows']",773,181,87,32
0,graph2012.png,['polytopical'],139,197,88,32
0,graph2013.png,['stylasteridae'],759,183,98,32
0,graph2014.png,"['caressable', 'arraignability']",149,184,100,32
0,graph2015.png,"['uncorking', 'nitridization']",758,187,93,32
0,graph2016.png,"['J', 'goatherdess', 'carriers']",738,242,95,47
0,graph2017.png,"['j', 'motherlessness', 'haematuria']",440,232,112,62
0,graph2018.png,"['k', 'allegorist', 'whifflery']",142,176,80,47
0,graph2019.png,['incienso'],156,125,75,32
0,graph2020.png,"['b', 'fragrantness']",457,245,97,32
0,graph2021.png,"['l', 'camara', 'biacetyls', 'elucidation']",130,135,89,77
0,graph2022.png,['unassumed'],743,206,91,17
0,graph2023.png,"['u', 'gadwell', 'graped', 'observable']",151,178,89,62
0,graph2024.png,['unprecedently'],125,262,105,32
0,graph2025.png,"['openmouthedly', 'proteroglypha', 'lof', 'cacodylic']",718,118,111,77
0,graph2026.png,"['g', 'rills', 'kerman', 'dorts']",157,182,71,62
0,graph2027.png,"['marita', 'haematocrit']",756,182,94,47
0,graph2028.png,"['b', 'hornification']",754,136,96,32
0,graph2029.png,"['T', 'bisectrices', 'unorally']",140,134,87,62
0,graph2030.png,['guyers'],118,129,68,32
0,graph2031.png,"['restacked', 'whim', 'shops']",749,169,82,62
0,graph2032.png,"['w', 'bomarea', 'toilingly', 'sipunculida']",143,166,90,77
0,graph2033.png,"['l', 't', 'E', 'perisynovial']",742,217,94,77
0,graph2034.png,"['catalogue', 'nonentry', 'tuberculatoradiate']",421,124,126,62
0,graph2035.png,['dimerization'],736,125,95,32
0,graph2036.png,['southwesterlies'],436,257,112,32
0,graph2037.png,"['sawdust', 'trichinised', 'quintescence']",740,189,100,47
0,graph2038.png,"['P', 'charet']",134,246,67,47
0,graph2039.png,"['A', 'd', 'overheard']",129,242,84,47
0,graph2040.png,"['p', 'X', 'c', 'setioerr']",759,125,72,77
0,graph2041.png,['skepticized'],437,274,89,17
0,graph2042.png,"['gonys', 'moroseness', 'planktons']",151,124,93,47
0,graph2043.png,"['clarinetists', 'sprains']",438,242,88,47
0,graph2044.png,"['H', 'tyrannized']",751,245,87,32
0,graph2045.png,"['s', 'D', 'i', 'ultraceremonious']",156,123,120,62
0,graph2046.png,"['inexcitable', 'caparisoning']",759,120,97,47
0,graph2047.png,"['z', 'runtishness']",753,138,92,32
0,graph2048.png,"['hyperbrachycephaly', 'ceramiaceous']",718,191,135,32
0,graph2049.png,[],,,,
0,graph2050.png,['isomorphic'],762,185,88,32
0,graph2051.png,"['isopyre', 'tretis']",789,192,70,32
0,graph2052.png,"['X', 's', 'subentire']",131,189,81,47
0,graph2053.png,['thionins'],151,123,74,32
0,graph2054.png,"['dog', 'acidify']",790,244,67,47
0,graph2055.png,"['l', 'o', 'T', 'secretin']",785,174,74,62
0,graph2056.png,"['D', 'g', 'barbaresque', 'lonelihood']",138,176,96,77
0,graph2057.png,"['F', 'x', 'pulverise', 'jazzes']",779,180,79,62
0,graph2058.png,"['Y', 'volvullus']",141,175,78,47
0,graph2059.png,"['patulously', 'airlessly']",152,127,85,47
0,graph2060.png,"['ussels', 'lachrymiform', 'hypostypsis']",759,191,100,47
0,graph2061.png,"['h', 'brustled', 'disjeune', 'uncheated']",134,138,87,77
0,graph2062.png,"['forearmed', 'woodborer', 'uniaxal']",444,235,86,47
0,graph2063.png,"['thallious', 'sublibrarianship', 'beaned', 'overdeep']",432,225,113,62
0,graph2064.png,"['Y', 'roostership']",747,250,89,32
0,graph2065.png,"['S', 'nesselrode']",750,233,88,47
0,graph2066.png,"['D', 'falchions']",129,128,78,47
0,graph2067.png,"['A', 'overlock']",771,249,76,47
0,graph2068.png,['drumsticks'],761,121,88,17
0,graph2069.png,"['y', 'A', 'V', 'aridnesses']",762,162,87,77
0,graph2070.png,"['Y', 'f', 'L', 'phyllostoma']",741,217,95,77
0,graph2071.png,"['batan', 'decerebrated']",138,144,100,47
0,graph2072.png,"['q', 'c', 'soueef']",772,229,67,47
0,graph2073.png,[],,,,
0,graph2074.png,[],,,,
0,graph2075.png,"['r', 'a', 'uncomfortableness', 'nainsell']",417,214,128,77
0,graph2076.png,['footle'],772,128,62,32
0,graph2077.png,"['v', 'V', 'unusability', 'subtotalling']",128,123,92,62
0,graph2078.png,"['i', 'X', 'beshell']",774,177,70,62
0,graph2079.png,['infests'],779,265,67,17
0,graph2080.png,"['bedebt', 'iatrochemically']",715,249,109,47
0,graph2081.png,"['W', 'T', 'fannings']",758,184,77,47
0,graph2082.png,"['N', 'thrapple', 'optician', 'anthropologist']",147,137,105,62
0,graph2083.png,"['B', 'perinephritic', 'collylyria']",747,113,97,62
0,graph2084.png,"['unswerved', 'reteach', 'underbox']",155,189,88,47
0,graph2085.png,"['U', 'brevi', 'argles', 'shrewdy']",449,234,76,62
0,graph2086.png,"['u', 'neochristianity']",438,249,107,47
0,graph2087.png,"['B', 'unmeaningfulness', 'thatches', 'heroicomic']",416,135,125,77
0,graph2088.png,"['decode', 'presentenced']",743,190,102,32
0,graph2089.png,"['J', 'V', 'umbrate', 'tolter']",777,164,76,77
0,graph2090.png,['subforeman'],434,261,93,32
0,graph2091.png,['hexacoralla'],140,186,91,32
0,graph2092.png,['thicks'],152,117,71,32
0,graph2093.png,['bohora'],778,121,69,17
0,graph2094.png,['agma'],449,267,62,17
0,graph2095.png,"['u', 'centromere', 'carbonimide']",747,123,95,47
0,graph2096.png,"['s', 'herdsmen', 'turbomotor']",130,220,90,62
0,graph2097.png,"['depositions', 'correctrice', 'trophaea', 'voorhuis']",444,201,91,77
0,graph2098.png,"['poltophagy', 'appreciation']",733,186,96,32
0,graph2099.png,"['T', 'deists', 'tyrosinase']",757,216,85,62
0,graph2100.png,"['t', 'sentineling', 'songsters']",748,231,89,47
0,graph2101.png,"['q', 'W', 'overpsychologize', 'limas']",438,215,119,62
0,graph2102.png,"['B', 'distantness']",434,119,91,32
0,graph2103.png,"['A', 'unaffectioned', 'unbalkingly', 'sagittae']",735,220,102,62
0,graph2104.png,[],,,,
0,graph2105.png,"['N', 'Z', 'thyrsiform', 'dobla']",165,126,85,77
0,graph2106.png,"['b', 'snackman']",754,184,85,47
0,graph2107.png,"['O', 'I', 'megatron']",748,187,82,47
0,graph2108.png,['fubsy'],784,201,61,17
0,graph2109.png,['bibliophilist'],752,126,91,17
0,graph2110.png,"['increpation', 'unmarbleized']",753,247,101,32
0,graph2111.png,['octamerous'],149,265,92,17
0,graph2112.png,"['m', 'corymbed', 'kibbeh']",746,188,83,47
0,graph2113.png,[],,,,
0,graph2114.png,"['d', 'l', 'q', 'gob']",453,221,53,62
0,graph2115.png,['undermimic'],132,136,93,17
